name,price,comnum,link 
 高教版Python语言程序设计冲刺试卷(含线上题库)-(第2版),39.0,0,http://product.dangdang.com/1302043999.html
 R用户Python学习指南:数据科学方法 [印度] A.奥利(A.Ohri) 机械工业出版社 978711161195,69.0,0,http://product.dangdang.com/1357146088.html
 树莓派Python编程入门与实战(第2版) [美] Richard Blum 勃鲁姆 Christine Bresna,69.0,0,http://product.dangdang.com/1356847188.html
 2本套 Python编程入门到实践 核心编程 第3版 核心编程基础教程书籍 python3.5计算机程序设计教材 网络,185.0,0,http://product.dangdang.com/1463474213.html
 2本套 Python编程快速上手+核心编程(第3版) python3.0绝技核心编程基础教程网络爬虫入门书籍pytho,256.0,0,http://product.dangdang.com/1463474513.html
 2本套 Python编程入门到实践 流畅python 核心编程的基础教程书籍 python3.5计算机程序设计教材 网,226.0,0,http://product.dangdang.com/1463473013.html
 2本套 python编程从入门到精通 核心编程第二/三版 编程从入门到实践 Python语言开发指南基础书籍 程序设计,188.0,0,http://product.dangdang.com/1463474813.html
 零起点Python大数据与量化交易 9787121306594 何海群 电子工业出版社,99.0,0,http://product.dangdang.com/1355403916.html
 程序员学PYTHON 人民邮电出版社,62.2,0,http://product.dangdang.com/1456113329.html
 3册 用Python写网络爬虫第2版+精通Python爬虫框架Scrapy+Python3网络爬虫开发实战 Pytho,186.5,0,http://product.dangdang.com/1346209536.html
 3册 Python基础教程第3版+数据结构+Python算法教程 Python编程从入门到实践 程序设计 python,216.0,0,http://product.dangdang.com/1346207536.html
 程序员学Python 裘宗燕 人民邮电出版社 9787115482624,89.0,0,http://product.dangdang.com/1342522188.html
 达人迷 Python趣味编程10例 [美]Brendan Scott 人民邮电出版社 9787115476807,89.0,0,http://product.dangdang.com/1342356588.html
 物联网Python开发实战 安翔 电子工业出版社 9787121337512,69.0,0,http://product.dangdang.com/1341217588.html
 虫术——Python绝技 梁睿坤 电子工业出版社 9787121344565,99.0,0,http://product.dangdang.com/1340971388.html
 零起点Python足彩大数据与机器学习实盘分析 何海群 电子工业出版社 9787121310744,99.0,0,http://product.dangdang.com/1340198288.html
 跟老齐学Python：Django实战 齐伟著 电子工业出版社 9787121325724,69.0,0,http://product.dangdang.com/1339664088.html
 零起点 Python 机器学习快速入门/python语言编程书籍/python机器学习入门教程/机器学习算法/Pyth,122.0,0,http://product.dangdang.com/1330702076.html
 【旧书二手书9成新】 高教版Python语言程序设计冲刺试卷(含线上题库) 黄天羽 李芬芬 9787040499605,25.2,0,http://product.dangdang.com/1325519022.html
 【XSM】 高教版Python语言程序设计冲刺试卷(含线上题库) 黄天羽 李芬芬 高等教育出版社 9787040499,42.0,0,http://product.dangdang.com/1420465825.html
 送书签~Python开发基础 (qs) 9787115494528 戴歆 罗玉军 人民邮电出版社,23.9,0,http://product.dangdang.com/1409149739.html
 【中商原版】科学家的Python语言 英文原版 Python for Scientists John M. Stewa,402.0,0,http://product.dangdang.com/1298660078.html
 高教版Python语言程序设计冲刺试卷(含线上题库) 【正版书籍】,28.1,0,http://product.dangdang.com/1400771211.html
 高教版Python语言程序设计冲刺试卷(含线上题库)-(第2版)( 货号:704050807),39.0,0,http://product.dangdang.com/1384130739.html
 青少年学Python+Python 3.0科学计算指南,125.5,0,http://product.dangdang.com/1272747716.html
 零压力学Python+Python深度学习,122.9,0,http://product.dangdang.com/1272743016.html
 零起点Python足彩大数据与机器学习实盘分析+Python机器学习实践:测试驱动的开发方法 Python程序设计书,139.9,0,http://product.dangdang.com/1272257516.html
 高教版Python语言程序设计冲刺试卷(含线上题库)-(第2版)( 货号:704050807),39.0,0,http://product.dangdang.com/1270986814.html
 程序员学Python 计算机与互联网程语言与程序设计+Python极客项目编程 python核心编程基础教程书籍 py,139.9,0,http://product.dangdang.com/1268542416.html
 语料库与python应用 语料库翻译学文库 9787313197481 管新潮 上海交通大学出版社,58.0,0,http://product.dangdang.com/1364654125.html
 高教版Python语言程序设计冲刺试卷(含线上题库)-(第2版),42.5,0,http://product.dangdang.com/1236799414.html
 高教版Python语言程序设计冲刺试卷(含线上题库)-(第2版),42.5,0,http://product.dangdang.com/1236803514.html
 高教版Python语言程序设计冲刺试卷 含线上题库全国计算机等级考,32.5,0,http://product.dangdang.com/1358423823.html
 The Python Quick Syntax Reference [ISBN: 978-1430264781],223.0,0,http://product.dangdang.com/1235458920.html
 青少年学Python&算法图解 共2册,97.0,0,http://product.dangdang.com/1346626089.html
 零压力学Python 程序片段功能 创建实用可重用代码 面向对象编程序设计 Python游戏编程初学指南 Python,85.95,1,http://product.dangdang.com/1340824421.html
 零压力学Python 基础教程从入门到实践 python3.6入门书+ 全新正版 3D打印趣味入门指南-15个简单项目,130.0,0,http://product.dangdang.com/1189384218.html
 正版现货Python深度学习python人工智能机器学习神经网络编程书,119.0,0,http://product.dangdang.com/1266600909.html
 正版现货Python基础教程第3版Python教程书Python编程从入门到,99.0,0,http://product.dangdang.com/1266536809.html
 图灵 Python机器学习基础教程 python基础教程python数据处理 python数据处理python编程 p,98.0,0,http://product.dangdang.com/1264725685.html
 图灵 Python机器学习基础教程 python基础教程python数据处理 python数据处理python编程 p,220.8,0,http://product.dangdang.com/1264723885.html
 义博！Python机器学习算法+Python机器学习 预测分析核心算法 正版图书 共2本,103.5,0,http://product.dangdang.com/1027365085.html
 Python数据分析第2版 Python数据科学教程书第二版 Python数据分析机器学习时间序列图书籍+Python,137.0,0,http://product.dangdang.com/1190859587.html
 Python自然语言处理 9787115333681,50.7,0,http://product.dangdang.com/1415709722.html
 Python物理学高效计算 Python编程教程 Python物理建模程序设计书籍 数据可视化 控制代码+游戏开发物理,188.0,1,http://product.dangdang.com/1216817087.html
 Python入门经典 人民邮电出版社,26.9,3,http://product.dangdang.com/1100185429.html
 Python程序设计案例课堂+/Cocos2d-x 3.x实战：卡牌手游开发指南,148.0,0,http://product.dangdang.com/1033498217.html
 全新正版 Python编程 Mark Lutz 9787512355309 中国电力出版社,128.7,0,http://product.dangdang.com/1328965096.html
 Python程序设计基础教程 慕课版 大学教材,28.7,1,http://product.dangdang.com/1009438414.html
 Python Web开发学习实录（配光盘）（Web程序员成功之路） 清华大学出版社,44.2,2,http://product.dangdang.com/1249978734.html
 Python网络数据采集 米切尔Mitchell python语言编程基础入门网络爬虫测试网站程序设计教材教程正版书籍,118.0,0,http://product.dangdang.com/1391513887.html
 PYTHON生物信息学数据管理（货号：YU） 9787121303821 电子工业出版社 (意)Allegra Via,38.6,0,http://product.dangdang.com/1438083488.html
 预测分析建模：Python与R语言实现,62.4,267,http://product.dangdang.com/24035325.html
 Python语言及其应用 9787115407092,45.8,0,http://product.dangdang.com/1363079822.html
 PYTHON物理学高效计算 9787115470782,57.4,0,http://product.dangdang.com/1363278722.html
 算法与程序设计基础 Python版 21世纪高等学校计算机基础实用规划教材,30.8,111,http://product.dangdang.com/23655756.html
 Python数据科学手册（影印版）,82.1,0,http://product.dangdang.com/1343603336.html
 Python网络爬虫*威指南 *二2版 Python 3网络爬虫开发实战入门教程 数据采集数据爬取数,56.8,0,http://product.dangdang.com/1429859030.html
 Python微服务开发内容包含理解微服务使用flask测试驱动开发与文档化设计Forrest与其他服务交互保护服务安全,44.0,0,http://product.dangdang.com/1412240436.html
" Python编程入门(第3版)[加] Toby Donaldson,袁国忠人民邮电出版社9787115333742",32.4,0,http://product.dangdang.com/1446328988.html
 Python数据分析基础阮敬中国统计出版社9787503783203,78.4,0,http://product.dangdang.com/1459105988.html
 Python应用开发实战*9787115477576 [美] 尼纳德·萨斯叶(Ninad Sathaye),55.6,0,http://product.dangdang.com/1365245098.html
 Python程序设计(第3版) 人民邮电出版社,46.5,1,http://product.dangdang.com/1020834277.html
 Python数据科学实践指南 机械工业出版社,40.1,0,http://product.dangdang.com/1424715947.html
 Python数据科学导论 (法)戴维·西伦(Davy Cielen) 等 著;王艳 等 译,38.4,0,http://product.dangdang.com/1296377757.html
 Python程序设计案例课堂 刘春茂、裴雨龙、展娜娜 9787302483922,48.3,0,http://product.dangdang.com/1430440557.html
 Python程序设计入门到实战,44.8,2,http://product.dangdang.com/1042225395.html
 Python 3.5从零开始学,40.5,3,http://product.dangdang.com/1438607395.html
 Python极客项目编程 [美] Mahesh Venkitachalam 9787115449764,40.02,0,http://product.dangdang.com/1175056569.html
 Python数字信号处理应用*9787115469526 [美]艾伦·唐尼(Allen B.Downey),31.5,0,http://product.dangdang.com/1170116798.html
 Python 3 0科学计算指南 [瑞典]克劳斯·福勒(Claus Führer)简· 埃里克·索利 97871154,50.4,0,http://product.dangdang.com/1430137322.html
 Python测试驱动开发 使用Django Selenium和JavaScript进行Web编程 [英] 哈利·帕西瓦,86.9,0,http://product.dangdang.com/1430161722.html
 PYTHON机器学习 (美)塞巴斯蒂安·拉施卡(Sebastian Raschka) 9787111558804,52.9,0,http://product.dangdang.com/1155215795.html
 Python金融实战,57.67,0,http://product.dangdang.com/1476913460.html
 Python测试驱动开发(影印版) (美)珀西瓦尔(Harry J.W.Percival) 著,64.1,0,http://product.dangdang.com/1429245862.html
 【正版MLS】 Python算法教程 [挪威]赫特兰(Magnus Lie Hetland) 978711540483,39.3,0,http://product.dangdang.com/1058511404.html
 Python 3 程序设计,35.9,0,http://product.dangdang.com/1424107414.html
 Python参考手册 第4版 修订版 9787115394392,50.7,0,http://product.dangdang.com/1416356222.html
 Python新手使用Django架站的16堂课 何敏煌 9787302467410,62.3,2,http://product.dangdang.com/1032307657.html
 Python编程入门 (第3版 ) 人民邮电出版社,26.6,7,http://product.dangdang.com/1049113829.html
 Python开发向导 中国水利水电出版社,34.4,0,http://product.dangdang.com/1041080257.html
" Python3程序开发指南(第2版,修订版) 人民邮电出版社",50.0,2,http://product.dangdang.com/1177715737.html
" Python入门经典 9787115362094 [美]Katie Cunningham,李军,李强 人民邮电出版社",39.0,0,http://product.dangdang.com/1380036116.html
" Python 3程序开发指南(第2版 修订版) 9787115383389 [美]萨默菲尔德,王弘博,孙传庆 人民邮电",69.0,0,http://product.dangdang.com/1376452816.html
" 计算机科学丛书：Python语言程序设计 9787111487685 [美] 梁勇（Y.Daniel Liang）,李",79.0,0,http://product.dangdang.com/1376072016.html
 Python测试驱动开发(影印版) 9787564159153 （美）珀西瓦尔 东南大学出版社,89.0,0,http://product.dangdang.com/1369751016.html
 Python数据分析 第2版*9787115481177 [美]阿曼多·凡丹戈(Armando Fandango),48.5,0,http://product.dangdang.com/1365252398.html
 Python数据科学入门*9787115479624 [美]约翰·保罗·穆勒(John Paul Mueller) (,48.5,0,http://product.dangdang.com/1365252798.html
 Python数据科学入门 [俄]德米特里·齐诺维耶夫(Dmitry Zinoviev) 9787115470607,28.42,0,http://product.dangdang.com/1172445269.html
 Python测试驱动开发 使用Django Selenium和JavaScript进行Web编程 [英] 哈利·帕西瓦,119.0,0,http://product.dangdang.com/1341865288.html
